ImageID,OT_value
00021942_007.png,0.8204637765884399
00002146_003.png,0.5363746881484985
00016805_003.png,0.5276944041252136
00023062_000.png,0.6661198735237122
00004006_026.png,0.2784930169582367
00009262_002.png,0.864463746547699
00025565_000.png,0.7965988516807556
00012241_009.png,0.7478958368301392
00008888_032.png,0.7659613490104675
00000236_000.png,0.7087942957878113
00008389_000.png,0.8888436555862427
00007762_009.png,0.6798587441444397
00016484_008.png,0.5056106448173523
00002604_002.png,0.23881368339061737
00002765_006.png,0.5608465075492859
00023173_002.png,0.44045567512512207
00007620_030.png,0.6642016172409058
00004541_002.png,0.7664823532104492
00009485_005.png,0.6861626505851746
00015163_000.png,0.44260096549987793
00000901_000.png,0.4925690293312073
00025849_004.png,0.7921572327613831
00016851_001.png,0.8704583644866943
00023311_003.png,0.3013700246810913
00003022_002.png,0.6421248912811279
00008347_005.png,0.7912166714668274
00012663_006.png,0.6905052065849304
00017985_011.png,0.6526234745979309
00014320_008.png,0.8051215410232544
00027106_000.png,0.616101086139679
00004998_000.png,0.9901618957519531
00004669_001.png,0.051297836005687714
00025263_000.png,0.8036086559295654
00012089_007.png,0.7945557832717896
00017189_001.png,0.8028389811515808
00026202_011.png,0.8379545211791992
00006944_000.png,0.11435867846012115
00007686_002.png,0.7138757705688477
00018326_000.png,0.2908184826374054
00001488_000.png,0.8323218822479248
00022703_000.png,0.2923254370689392
00003353_008.png,0.8747060894966125
00018843_000.png,0.2107187956571579
00015809_005.png,0.7758828401565552
00004235_000.png,0.09942334145307541
00011553_033.png,0.9728077054023743
00013891_000.png,0.7356396317481995
00022449_002.png,0.8192428350448608
00011723_044.png,0.3249301612377167
00004571_000.png,0.8741813898086548
00026232_028.png,0.2642577886581421
00005164_000.png,0.5904054641723633
00015338_005.png,0.5609604120254517
00018179_000.png,0.799372673034668
00001154_003.png,0.24603582918643951
00018006_026.png,0.790365993976593
00027002_000.png,0.36613214015960693
00027066_006.png,0.8250335454940796
00008056_003.png,0.07264471054077148
00019730_002.png,0.705985963344574
00024521_000.png,0.6825010180473328
00016932_001.png,0.5888405442237854
00019407_008.png,0.24312828481197357
00017197_004.png,0.7219538688659668
00013002_008.png,0.8120603561401367
00027951_000.png,0.7298201322555542
00019144_004.png,0.2332497537136078
00006143_000.png,0.7990646958351135
00019812_003.png,0.7622522115707397
00010654_000.png,0.7934207916259766
00014671_001.png,0.7554660439491272
00011073_000.png,0.8117544651031494
00008767_003.png,0.7615950107574463
00006008_012.png,0.18096652626991272
00013341_001.png,0.5140728950500488
00007762_008.png,0.7656756639480591
00013950_006.png,0.41168519854545593
00026960_000.png,0.7813931703567505
00012171_000.png,0.230115607380867
00014241_001.png,0.8982904553413391
00012460_007.png,0.29339495301246643
00000464_000.png,0.8017938137054443
00011205_000.png,0.7545933127403259
00018724_023.png,0.6237518787384033
00018035_000.png,0.7128835320472717
00003212_001.png,0.8273317813873291
00018525_005.png,0.654204785823822
00010905_000.png,0.5282663106918335
00017881_003.png,0.5489066243171692
00009146_000.png,0.8647571802139282
00005739_000.png,0.615057110786438
00025465_000.png,0.2947390079498291
00013532_001.png,0.838241696357727
00001001_004.png,0.5186794996261597
00020134_000.png,0.696289598941803
00010028_000.png,0.7233070135116577
00008387_001.png,0.6524983048439026
00019360_000.png,0.7147751450538635
00010758_004.png,0.9207022786140442
00003867_007.png,0.31533271074295044
00026997_003.png,0.3748060464859009
00001756_002.png,0.8873635530471802
00006875_017.png,0.803754448890686
00028591_004.png,0.7989640235900879
00027322_008.png,0.8646517992019653
00018968_000.png,0.7462856769561768
00023190_002.png,0.7400621175765991
00010746_000.png,0.2210506796836853
00007188_007.png,0.21283018589019775
00016416_000.png,0.842596173286438
00005391_006.png,0.4565925896167755
00029866_009.png,0.6773450970649719
00010264_004.png,0.7357075214385986
00008468_067.png,0.75624680519104
00006381_023.png,0.5524683594703674
00003221_002.png,0.7375366687774658
00001561_001.png,0.5220875144004822
00006798_000.png,0.8089097142219543
00003683_010.png,0.7849480509757996
00015414_007.png,0.4010627269744873
00009758_000.png,0.1650787889957428
00005442_004.png,0.7259602546691895
00013920_000.png,0.3676333725452423
00027075_003.png,0.48156416416168213
00020614_001.png,0.8803431987762451
00025857_001.png,0.5155200958251953
00019181_008.png,0.2263861894607544
00020699_001.png,0.634257435798645
00029220_000.png,0.7885977625846863
00015606_031.png,0.5037006139755249
00011862_001.png,0.8927276134490967
00002955_009.png,0.4547526240348816
00000915_002.png,0.7775394916534424
00010079_001.png,0.7808791399002075
00001310_000.png,0.7111247777938843
00013633_002.png,0.5663694143295288
00011971_001.png,0.21697476506233215
00010906_000.png,0.699986457824707
00009995_004.png,0.7741194367408752
00001684_007.png,0.43545809388160706
00016256_002.png,0.24034887552261353
00014146_005.png,0.7641599178314209
00007256_007.png,0.6545717120170593
00015658_028.png,0.6380147933959961
00015232_001.png,0.17256350815296173
00002339_002.png,0.8355742692947388
00003605_000.png,0.24777254462242126
00003867_010.png,0.7360935211181641
00022771_000.png,0.28577470779418945
00006431_005.png,0.41251227259635925
00001530_000.png,0.7163779735565186
00003303_000.png,0.8202542066574097
00012947_001.png,0.1775064468383789
00014618_006.png,0.28877386450767517
00001717_001.png,0.8913673758506775
00005430_000.png,0.8133400678634644
00000935_001.png,0.93062824010849
00015573_001.png,0.24083927273750305
00004083_000.png,0.8376378417015076
00008779_002.png,0.3395337164402008
00029883_007.png,0.7828854322433472
00020197_000.png,0.7402254939079285
00027784_004.png,0.6881482005119324
00010832_008.png,0.3270130455493927
00017470_001.png,0.48375365138053894
00003214_000.png,0.7038998007774353
00001206_004.png,0.42839792370796204
00017618_026.png,0.8090110421180725
00025746_010.png,0.6537390351295471
00016231_008.png,0.8417615294456482
00015024_006.png,0.723947286605835
00005520_004.png,0.8490704298019409
00002288_012.png,0.15718364715576172
00006868_006.png,0.6522332429885864
00013561_000.png,0.2093614935874939
00014972_000.png,0.7625222206115723
00003981_008.png,0.5820373892784119
00018444_003.png,0.7583704590797424
00016424_001.png,0.48260533809661865
00013985_002.png,0.6759688854217529
00026629_003.png,0.8625160455703735
00028131_002.png,0.8613224029541016
00010953_000.png,0.735848605632782
00015299_000.png,0.5963115692138672
00003138_000.png,0.37196794152259827
00019258_003.png,0.6399872899055481
00007496_001.png,0.7252019643783569
00011654_007.png,0.5692706108093262
00010697_000.png,0.2748432755470276
00022000_005.png,0.7262764573097229
00012753_002.png,0.23265284299850464
00014023_001.png,0.7796983122825623
00017698_001.png,0.786352813243866
00012810_000.png,0.850632905960083
00011090_000.png,0.26760372519493103
00027628_003.png,0.6783161163330078
00017389_000.png,0.7339112162590027
00000204_005.png,0.7657364010810852
00026302_002.png,0.6282210350036621
00006273_003.png,0.5822974443435669
00019596_004.png,0.8276798129081726
00010077_005.png,0.43152928352355957
00019333_003.png,0.7374504804611206
00010992_008.png,0.8153377771377563
00005694_004.png,0.49268096685409546
00023942_000.png,0.7577691078186035
00005684_000.png,0.9199281930923462
00014362_003.png,0.7243426442146301
00007542_002.png,0.2485731840133667
00000798_018.png,0.6504030227661133
00019673_001.png,0.17519637942314148
00001110_004.png,0.8108259439468384
00001362_011.png,0.5358238816261292
00008613_006.png,0.5004988312721252
00022206_004.png,0.8100806474685669
00025109_002.png,0.9370595812797546
00019967_012.png,0.1906270980834961
00000372_006.png,0.27790403366088867
00024266_000.png,0.7970657348632812
00014263_000.png,0.5526266098022461
00017368_000.png,0.637509822845459
00020627_000.png,0.7702059745788574
00012158_001.png,0.9785072803497314
00013479_001.png,0.7819433808326721
00002111_001.png,0.7099576592445374
00003618_000.png,0.6332002282142639
00009926_000.png,0.7452920079231262
00015279_002.png,0.38391417264938354
00016643_008.png,0.6632089018821716
00014141_002.png,0.5979505777359009
00020315_000.png,0.6796219348907471
00016025_000.png,0.7683722376823425
00020376_000.png,0.6004053354263306
00012028_010.png,0.5035918354988098
00007338_000.png,0.8869187831878662
00012190_000.png,0.5994434356689453
00027389_000.png,0.6172980070114136
00016142_001.png,0.7301691770553589
00007328_011.png,0.7827320098876953
00020694_000.png,0.7300404906272888
00000949_006.png,0.7706964015960693
00006953_001.png,0.411410927772522
00024287_000.png,0.7904145121574402
00002550_000.png,0.9288007616996765
00000798_014.png,0.5078474283218384
00026199_009.png,0.6199609041213989
00011967_001.png,0.7482606172561646
00001624_001.png,0.717031717300415
00000199_004.png,0.8095324635505676
00013386_011.png,0.19991007447242737
00017569_004.png,0.7128909826278687
00026199_004.png,0.5780177116394043
00001961_005.png,0.8368834853172302
00013405_000.png,0.7832786440849304
00016819_003.png,0.25110340118408203
00020624_005.png,0.555091381072998
00003393_044.png,0.7479133009910583
00018972_042.png,0.6751214861869812
00022505_000.png,0.7747292518615723
00007526_028.png,0.7692946195602417
00008860_003.png,0.6853228807449341
00008264_000.png,0.6155102252960205
00018853_000.png,0.6701359152793884
00017458_007.png,0.49670398235321045
00005848_000.png,0.21604442596435547
00012086_004.png,0.5981603860855103
00015253_001.png,0.4314902126789093
00017881_007.png,0.6758451461791992
00014603_002.png,0.6204968690872192
00024017_000.png,0.8165695071220398
00018802_002.png,0.49053695797920227
00009925_006.png,0.772054135799408
00012659_026.png,0.748094916343689
00008897_001.png,0.5732204914093018
00001250_015.png,0.7254440784454346
00027771_000.png,0.7224929332733154
00029567_000.png,0.6269999146461487
00014285_009.png,0.8208398818969727
00021947_000.png,0.5775402784347534
00025628_027.png,0.4652484357357025
00001685_002.png,0.7236195206642151
00016615_004.png,0.23576626181602478
00002720_020.png,0.4198019802570343
00007837_000.png,0.6250317096710205
00006008_002.png,0.3084513545036316
00007191_016.png,0.30550694465637207
00022992_000.png,0.5445929169654846
00009710_009.png,0.33719250559806824
00011481_021.png,0.47334855794906616
00023419_000.png,0.7680737376213074
00005372_012.png,0.88258957862854
00011810_002.png,0.5676535964012146
00017282_000.png,0.5695239901542664
00027391_002.png,0.6450933218002319
00015376_003.png,0.6304624080657959
00007616_001.png,0.8893656730651855
00003534_015.png,0.4702722430229187
00007010_006.png,0.32983604073524475
00014503_000.png,0.6835083961486816
00010758_007.png,0.30196523666381836
00008184_007.png,0.347135454416275
00000057_003.png,0.8904784917831421
00007352_012.png,0.588134229183197
00008172_001.png,0.8937540054321289
00021709_000.png,0.4414721429347992
00008359_000.png,0.6221885681152344
00005365_008.png,0.6767656207084656
00017996_000.png,0.44296500086784363
00013890_016.png,0.6395094990730286
00011850_000.png,0.7501357197761536
00015896_002.png,0.7378911972045898
00000723_000.png,0.4034065902233124
00026013_002.png,0.7596811652183533
00001615_002.png,0.2679593861103058
00020402_000.png,0.7673831582069397
00009142_000.png,0.2738700807094574
00009198_002.png,0.9860699772834778
00021256_000.png,0.304817795753479
00008038_002.png,0.7892966866493225
00016233_001.png,0.19550403952598572
00004746_002.png,0.6518445611000061
00005600_005.png,0.6847773790359497
00007885_001.png,0.8364109992980957
00002469_003.png,0.208014115691185
00000180_000.png,0.567070722579956
00026024_014.png,0.44971513748168945
00026641_007.png,0.3303365111351013
00016940_002.png,0.642450749874115
00027786_000.png,0.7494816184043884
00009248_000.png,0.5360170602798462
00009615_000.png,0.470473051071167
00005722_014.png,0.7307778596878052
00014567_001.png,0.397844523191452
00028045_000.png,0.6786180734634399
00012722_004.png,0.8482580184936523
00019390_000.png,0.2514795660972595
00027022_000.png,0.23797917366027832
00018749_006.png,0.7120822072029114
00010428_005.png,0.4496123790740967
00026963_015.png,0.5690670609474182
00008786_001.png,0.43830376863479614
00021996_011.png,0.6592415571212769
00018044_005.png,0.6456524133682251
00007317_005.png,0.5029242634773254
00007303_001.png,0.7903231382369995
00019087_036.png,0.8335956335067749
00004833_038.png,0.5261694192886353
00003635_005.png,0.8904663920402527
00002301_000.png,0.9003740549087524
00011959_010.png,0.1492753028869629
00014307_007.png,0.31734028458595276
00022533_000.png,0.4959702491760254
00015519_000.png,0.600551962852478
00027202_002.png,0.5240973830223083
00001060_000.png,0.7586543560028076
00014877_020.png,0.9127897024154663
