ImageID,Shapley_value
00013633_002.png,9.987575140257832e-06
00011971_001.png,-2.740597483352758e-05
00010906_000.png,6.436070634663338e-06
00009995_004.png,3.370010381331667e-05
00001684_007.png,3.0315718504425604e-06
00016256_002.png,-2.7178000436833827e-06
00014146_005.png,2.1117866708664224e-05
00007256_007.png,3.1618728826288134e-05
00015658_028.png,8.674712262290996e-06
00015232_001.png,-6.338951789075509e-05
00002339_002.png,1.467826859880006e-05
00003605_000.png,-1.6218376913457178e-05
00003867_010.png,2.410685374343302e-05
00022771_000.png,-1.2665012036450207e-05
00006431_005.png,-8.046287803153973e-06
00001530_000.png,3.7763320506201126e-06
00003303_000.png,1.1832516975118779e-05
00012947_001.png,-1.5843249911995372e-06
00014618_006.png,-9.201952707371674e-06
00001717_001.png,1.6751337170717306e-05
00005430_000.png,3.3546351914992556e-05
00000935_001.png,1.0932581062661484e-05
00015573_001.png,-9.65655431173218e-07
00004083_000.png,2.349281385249924e-05
00008779_002.png,6.36104687146144e-06
00029883_007.png,1.949200850503985e-05
00020197_000.png,3.4031865652650595e-05
00027784_004.png,1.8035694665741175e-05
00010832_008.png,-6.911119726282777e-06
00017470_001.png,1.9709223124664277e-05
00003214_000.png,1.6191119357245043e-05
00001206_004.png,2.4482985736540286e-06
00017618_026.png,1.874121153377928e-05
00025746_010.png,1.648766738071572e-05
00016231_008.png,1.0541782103246078e-05
00015024_006.png,1.0488114639883861e-05
00005520_004.png,1.380235335091129e-05
00002288_012.png,-9.653929282649187e-07
00006868_006.png,1.0742796803242527e-05
00013561_000.png,-1.2727559806080535e-05
00014972_000.png,4.253390216035768e-06
00003981_008.png,1.1350735803716816e-05
00018444_003.png,3.567813473637216e-05
00016424_001.png,4.6641393964819144e-06
00013985_002.png,1.4248291336116381e-05
00026629_003.png,1.4275917237682734e-05
00028131_002.png,2.0173607481410727e-05
00010953_000.png,1.3081302313366905e-05
00015299_000.png,9.512824362900574e-06
00003138_000.png,9.480586982135719e-07
00019258_003.png,3.6570618249243125e-06
00007496_001.png,3.205303801223636e-05
00011654_007.png,9.091714673559181e-06
00010697_000.png,-5.615700501948595e-06
00022000_005.png,5.691209025826538e-06
00012753_002.png,-1.1800192623923067e-05
00014023_001.png,3.0432260246016085e-05
00017698_001.png,7.977876521181315e-06
00012810_000.png,4.741920292872237e-06
00011090_000.png,-4.3055347305198666e-06
00027628_003.png,8.173005880962592e-06
00017389_000.png,1.692666410235688e-05
00000204_005.png,3.259991899540182e-06
00026302_002.png,1.1821181033155881e-05
00006273_003.png,3.89087108487729e-06
00019596_004.png,2.0028594008181244e-05
00010077_005.png,-6.1589439610543195e-06
00019333_003.png,5.112173766974593e-06
00010992_008.png,3.059789742110297e-05
00005694_004.png,9.20692673389567e-06
00023942_000.png,8.885777788236737e-06
00005684_000.png,2.755142850219272e-05
00014362_003.png,3.174853554810397e-05
00007542_002.png,-2.6692594019550597e-06
00000798_018.png,1.0074708370666485e-05
00019673_001.png,-4.5262742787599564e-05
00001110_004.png,3.340753028169274e-05
00001362_011.png,2.682344984350493e-06
00008613_006.png,2.7658768431138014e-06
00022206_004.png,1.1331358109600842e-05
00025109_002.png,1.088443968910724e-05
00019967_012.png,-2.407987994956784e-05
00000372_006.png,-1.3949902495369315e-05
00024266_000.png,2.84141642623581e-05
00014263_000.png,2.9596558306366205e-06
00017368_000.png,2.1579357053269632e-05
00020627_000.png,3.409410419408232e-05
00012158_001.png,1.435522335668793e-05
00013479_001.png,4.878748586634174e-05
00002111_001.png,1.9701486962730996e-05
00003618_000.png,1.777552967041629e-07
00009926_000.png,2.583177774795331e-05
00015279_002.png,-1.8495977371912886e-07
00016643_008.png,1.9724478988791816e-05
00014141_002.png,7.5652196755982e-06
00020315_000.png,1.0287544682796579e-05
00016025_000.png,5.30468241777271e-05
00020376_000.png,1.1659803021757398e-05
00012028_010.png,1.3473939361574594e-05
00007338_000.png,1.2451059774321038e-05
00012190_000.png,1.1436801514719264e-06
00027389_000.png,5.860037617821945e-06
00016142_001.png,1.5553525372524746e-05
00007328_011.png,1.768169749993831e-05
00020694_000.png,1.4439372534980066e-05
00000949_006.png,7.873729373386595e-06
00006953_001.png,1.113379198613984e-06
00024287_000.png,1.2497069292294327e-05
00002550_000.png,3.8084723200881854e-05
00000798_014.png,5.08358334627701e-06
00026199_009.png,1.447720205760561e-05
00011967_001.png,4.939379505231045e-05
00001624_001.png,1.0664333785825875e-05
00000199_004.png,1.6020900147850625e-05
00013386_011.png,-2.880628926504869e-05
00017569_004.png,3.34757100972638e-06
00026199_004.png,5.693450930266408e-06
00001961_005.png,3.806292443186976e-05
00013405_000.png,3.183197623002343e-05
00016819_003.png,-2.959412995551247e-05
00020624_005.png,1.1840391380246729e-05
00003393_044.png,1.2093217264919076e-05
00018972_042.png,3.918295078619849e-06
00022505_000.png,1.689301097940188e-05
00007526_028.png,3.3878579415613785e-05
00008860_003.png,3.472195885478868e-06
